Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
513,25-09-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,38,37,NA
513,26-09-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,38,40,NA
513,03-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,35,46,NA
513,09-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,38,101,NA
513,10-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,39,91,NA
513,23-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,39,88,NA
513,24-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,39,107,NA
513,30-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,42,73,NA
513,31-10-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,43,68,NA
513,06-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,43,96,NA
513,07-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,44,96,NA
513,20-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,44,102,NA
513,21-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,45,78,NA
513,27-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,46,136,NA
513,28-11-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,46,115,NA
513,04-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,50,102,NA
513,05-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",20,50,95,NA
513,11-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",21,51,87,NA
513,12-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,53,92,NA
513,18-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,54,97,NA
513,19-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",23,55,103,NA
513,25-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",24,56,134,NA
513,26-12-15,Maharashtra,Aurangabad,"C.A.D.A. Office, Aurangabad",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",25,55,136,NA
547,03-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,127,NA
547,07-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,138,NA
547,10-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,154,NA
547,14-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,143,NA
547,24-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,16,164,NA
547,28-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,129,NA
547,31-01-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,146,NA
547,04-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,139,NA
547,07-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,154,NA
547,11-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,124,NA
547,14-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,133,NA
547,18-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,13,158,NA
547,21-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,144,NA
547,25-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,123,NA
547,28-02-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,15,118,NA
547,04-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,127,NA
547,07-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,143,NA
547,11-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,135,NA
547,14-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,124,NA
547,18-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,16,149,NA
547,21-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,136,NA
547,25-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,17,157,NA
547,28-03-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,146,NA
547,01-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,141,NA
547,04-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,15,134,NA
547,08-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,14,145,NA
547,11-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,125,NA
547,15-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,130,NA
547,18-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,16,158,NA
547,22-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,139,NA
547,25-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,16,156,NA
547,29-04-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,143,NA
547,03-06-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,141,NA
547,06-06-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,16,149,NA
547,10-06-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,137,NA
547,17-06-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,139,NA
547,20-06-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,128,NA
547,01-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,144,NA
547,05-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,102,NA
547,08-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,116,NA
547,12-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,130,NA
547,15-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,142,NA
547,19-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,153,NA
547,22-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,147,NA
547,26-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,155,NA
547,29-08-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,138,NA
547,02-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,137,NA
547,05-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,128,NA
547,09-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,140,NA
547,12-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,135,NA
547,16-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,144,NA
547,19-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,119,NA
547,23-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,136,NA
547,26-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,123,NA
547,30-09-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,157,NA
547,03-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,124,NA
547,07-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,137,NA
547,10-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,155,NA
547,14-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,128,NA
547,17-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,16,158,NA
547,21-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,145,NA
547,24-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,134,NA
547,28-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,153,NA
547,31-10-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,149,NA
547,04-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,160,NA
547,07-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,147,NA
547,11-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,18,187,NA
547,14-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,158,NA
547,18-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,136,NA
547,21-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,128,NA
547,25-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,153,NA
547,28-11-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,137,NA
547,02-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,147,NA
547,05-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,132,NA
547,09-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,142,NA
547,12-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,126,NA
547,16-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,143,NA
547,19-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,14,156,NA
547,23-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,131,NA
547,26-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,146,NA
547,30-12-15,Maharashtra,Amravati,"Rajkamal Square, Family Planning Centre Building of Vaneeta Samaj, Dts Amravati",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,136,NA
548,05-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,11,63,NA
548,08-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,87,NA
548,12-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,73,NA
548,15-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,94,NA
548,19-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,86,NA
548,22-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,67,NA
548,26-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,72,NA
548,29-01-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,55,NA
548,02-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,71,NA
548,05-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,76,NA
548,09-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,52,NA
548,12-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,78,NA
548,16-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,91,NA
548,19-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,62,NA
548,23-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,73,NA
548,26-02-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,56,NA
548,02-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,72,NA
548,05-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,58,NA
548,09-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,86,NA
548,12-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,78,NA
548,16-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,95,NA
548,19-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,89,NA
548,23-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,73,NA
548,26-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,63,NA
548,30-03-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,86,NA
548,02-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,63,NA
548,06-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,75,NA
548,13-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,56,NA
548,16-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,12,81,NA
548,20-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,93,NA
548,23-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,83,NA
548,27-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,97,NA
548,30-04-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,90,NA
548,01-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,83,NA
548,04-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,91,NA
548,08-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,71,NA
548,11-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,85,NA
548,15-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,62,NA
548,18-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,76,NA
548,25-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,94,NA
548,29-06-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,72,NA
548,03-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,57,NA
548,06-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,80,NA
548,10-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,64,NA
